smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_Violations,scaffold,molecule_chembl_id,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,target_chembl_id,document_chembl_id,type1_confidence,type1_reasoning
CCS(=O)(=O)c1ccc(S(=O)(=O)NC)cc1Nc1cc(Nc2ccc(Cl)cn2)ncn1,482.9749999999998,2.7139000000000006,3,9,143.04000000000002,10,3,0.44099820104419046,0,c1ccc(Nc2cc(Nc3ccccn3)ncn2)cc1,CHEMBL4094739,IC50,25000.0,nM,,CHEMBL4024628,CHEMBL203,CHEMBL4020849,0.5,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CCS(=O)(=O)n1cc(-c2ccnc(Nc3ccc4c(cnn4CC(=O)N(C)C)c3)n2)c2ccccc21,503.58799999999985,3.4776000000000025,1,9,115.00999999999999,10,5,0.361551457123466,1,c1ccc2c(-c3ccnc(Nc4ccc5[nH]ncc5c4)n3)c[nH]c2c1,CHEMBL5430401,IC50,38.0,nM,7.42,CHEMBL5341566,CHEMBL203,CHEMBL5338765,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,521.6660000000002,3.5568000000000017,2,8,102.92999999999999,11,2,0.5703394097150783,1,O=C1CN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCNCC4)cc3)ncc2N1,CHEMBL513909,Kd,240.0,nM,6.62,CHEMBL1908701,CHEMBL203,CHEMBL1908390,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,380.37399999999974,2.9079000000000006,2,4,78.32,4,3,0.73344493486508,0,c1cc2c(ncc3ncc(C4CCNC4)n32)[nH]1,CHEMBL3622821,IC50,10000.0,nM,,CHEMBL5471956,CHEMBL203,CHEMBL5465560,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,392.3849999999997,3.279000000000001,3,5,95.59,8,3,0.5984099583581054,0,c1cnc(-c2c[nH]c3ncccc23)nc1,CHEMBL3039513,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.45,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)N(C)C,484.5859999999998,2.7312000000000003,2,10,135.0,13,3,0.4697862045532207,0,O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3ccccn3)n2)cn1,CHEMBL5401125,IC50,300.0,nM,6.52,CHEMBL5358074,CHEMBL203,CHEMBL5356962,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NC,470.5589999999998,2.3890000000000002,3,10,143.79,12,3,0.42917735966137893,0,O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3ccccn3)n2)cn1,CHEMBL5410422,IC50,3.6,nM,8.44,CHEMBL5358074,CHEMBL203,CHEMBL5356962,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCC(F)F,534.5930000000011,3.4144000000000014,3,10,143.79,14,3,0.3183424501889004,1,O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3ccccn3)n2)cn1,CHEMBL5405222,IC50,5.6,nM,8.25,CHEMBL5358074,CHEMBL203,CHEMBL5356962,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCCF,516.6030000000001,3.118800000000001,3,10,143.79,14,3,0.30929721515381814,1,O=S(=O)(C1CC1)n1cc(-c2nccc(Nc3ccccn3)n2)cn1,CHEMBL5405737,IC50,3.7,nM,8.43,CHEMBL5358074,CHEMBL203,CHEMBL5356962,0.7999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,354.4579999999996,3.2021000000000015,3,7,87.89,12,3,0.5756719627819336,0,c1ccc(CNc2ncnc3[nH]cnc23)cc1,CHEMBL14762,Kd,10000.0,nM,,CHEMBL1060182,CHEMBL203,CHEMBL1150977,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CC[C@H]1CN(c2ccc(-c3ccnc(Nc4cc(OC)c(OC)c(OC)c4)n3)cn2)CCN1,450.54299999999967,3.4962000000000018,2,9,93.66000000000001,12,3,0.5347096207053805,0,c1ccc(Nc2nccc(-c3ccc(N4CCNCC4)nc3)n2)cc1,CHEMBL112346,IC50,10000.0,nM,,CHEMBL674700,CHEMBL203,CHEMBL1131898,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,281.35899999999964,3.4147000000000016,2,3,61.8,7,3,0.772992190695588,0,c1ccc(-c2cc3nccnc3[nH]2)cc1,CHEMBL1976420,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.5,Activity in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,411.46899999999977,3.5322000000000022,2,7,103.13,7,5,0.44487814431794875,0,c1ccc(Cn2ncc3cc(Nc4ncnn5cccc45)ccc32)cc1,CHEMBL194958,IC50,120.0,nM,6.92,CHEMBL881943,CHEMBL203,CHEMBL1140398,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1
CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,425.49599999999975,3.461100000000002,2,7,103.13,8,5,0.4156433025920515,0,c1ccc(Cn2ncc3cc(Nc4ncnn5cccc45)ccc32)cc1,CHEMBL194160,IC50,1100.0,nM,5.96,CHEMBL881943,CHEMBL203,CHEMBL1140398,0.85,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; General kinase inhibitor properties
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,396.4949999999996,2.2785000000000006,2,7,92.63,9,3,0.47016975266866856,0,c1c[nH+]cc(CNc2cc(N3CCCCC3)nc3ccnn23)c1,CHEMBL2103840,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.45,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,552.7240000000019,2.6972000000000014,3,10,121.10999999999999,12,2,0.4281496579360725,1,c1cc(N2CCC(N3CCNCC3)CC2)ccc1Nc1cncc(NC2CCOCC2)n1,CHEMBL3301622,Kd,3502.0,nM,5.46,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.7999999999999999,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1Oc1cccc(NC(=O)/C=C/CN(C)C)c1,558.6870000000018,3.481900000000002,3,9,128.95,15,3,0.30301274563370917,1,c1ccc(Oc2cncc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,CHEMBL3663922,IC50,1.4,nM,8.85,CHEMBL3705896,CHEMBL203,CHEMBL3638445,0.9999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CCc1nc2c(c3cc(OC)c(OC)cc13)C(=O)NC2=O,286.28699999999975,1.6979999999999997,1,5,77.52000000000001,6,2,0.8688679802741013,0,O=C1NC(=O)c2c1ncc1ccccc21,CHEMBL2003524,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CCn1c(-c2nc(-c3cnn(C4CCN(C)CC4)c3)cnc2N)nc2ccccc21,402.50599999999963,3.225600000000001,1,8,90.68,7,4,0.563570173918258,0,c1ccc2[nH]c(-c3cncc(-c4cnn(C5CCNCC5)c4)n3)nc2c1,CHEMBL3815045,IC50,50.0,nM,7.3,CHEMBL3817134,CHEMBL203,CHEMBL3813644,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,425.4929999999997,1.5841999999999998,3,10,137.14000000000001,10,3,0.5202565020980735,0,c1nonc1-c1nc2cncc(OCC3CCCNC3)c2[nH]1,CHEMBL494089,Kd,10000.0,nM,,CHEMBL1908702,CHEMBL203,CHEMBL1908390,0.6,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; Aromatic ring count typical
CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21,270.2959999999997,1.0921199999999998,2,6,102.48,5,3,0.7253100324170814,0,O=c1[nH]c2ncncc2cc1-c1cc[nH]n1,CHEMBL3545366,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.30000000000000004,LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,432.53199999999964,3.495420000000002,1,8,85.8,10,4,0.5040438668001951,0,O=C(c1cc2c(nc(Nc3cc[nH]n3)c3nc[nH]c32)[nH]1)N(C1CC1)C1CC1,CHEMBL3545215,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.4,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O,342.42399999999964,3.4473200000000013,1,7,69.03999999999999,8,3,0.7689863608129291,0,O=c1[nH]cc(-c2ccnc(Nc3ccccc3)n2)s1,CHEMBL1986263,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.95,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)o[nH]c21,282.6579999999998,2.2483999999999993,1,4,68.0,2,3,0.7441477920871176,0,O=c1o[nH]c2[nH]c3ccccc3c(=O)c12,CHEMBL468280,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CCn1c2cc(Cl)c(O)cc2c(=O)c2c(=O)o[nH]c21,280.6669999999998,1.8148999999999995,2,5,88.22999999999999,3,3,0.7114378269783662,0,O=c1o[nH]c2[nH]c3ccccc3c(=O)c12,CHEMBL523823,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CCn1cnc2c(N)nc(N(c3cccc(Cl)c3)[C@@H]3CCCC[C@@H]3N)nc21,385.9029999999997,3.4898000000000007,2,7,98.88000000000001,7,3,0.7127144400625329,0,c1ccc(N(c2ncc3nc[nH]c3n2)C2CCCCC2)cc1,CHEMBL411901,IC50,10000.0,nM,,CHEMBL940057,CHEMBL203,CHEMBL1145498,0.95,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CCn1cnc2c(Nc3cccc(C#N)c3)nc(NCCN)nc21.Cl,358.8369999999997,2.2538799999999997,3,8,117.47,8,3,0.6180643386739495,0,c1ccc(Nc2ncnc3[nH]cnc23)cc1,CHEMBL557975,IC50,10000.0,nM,,CHEMBL675242,CHEMBL203,CHEMBL1132163,0.8999999999999999,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CCn1cnc2c(Nc3cccc(C(F)(F)F)c3)nc(NCCN)nc21.Cl,401.82399999999967,3.401000000000001,3,7,93.68,8,3,0.585802140215094,0,c1ccc(Nc2ncnc3[nH]cnc23)cc1,CHEMBL534909,IC50,10000.0,nM,,CHEMBL675242,CHEMBL203,CHEMBL1132163,0.95,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CCn1cnc2c(Nc3cccc(Cl)c3)nc(NCCN)nc21,331.8109999999997,2.6137999999999995,3,7,93.68,8,3,0.642553172439338,0,c1ccc(Nc2ncnc3[nH]cnc23)cc1,CHEMBL173647,IC50,100000.0,nM,,CHEMBL675242,CHEMBL203,CHEMBL1132163,0.45,Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties; Very weak activity (penalty)
CCn1cnc2cnc(Nc3ccnc(N4CCC(OC)CC4)n3)cc21,353.42999999999967,2.6000000000000005,1,8,80.99000000000001,7,3,0.7548664715320663,0,c1cc(Nc2cc3[nH]cnc3cn2)nc(N2CCCCC2)n1,CHEMBL3736094,Ki,201.0,nM,6.7,CHEMBL3737823,CHEMBL203,CHEMBL3734664,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,285.3069999999997,1.8095999999999999,2,7,99.08,7,3,0.7610432281110134,0,c1ccc(-c2n[nH]c3ncncc23)cc1,CHEMBL1242113,IC50,6450.0,nM,5.19,CHEMBL1243977,CHEMBL203,CHEMBL1240340,0.6,Activity in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C(=O)C1CCCCC1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O,472.54899999999975,3.578780000000001,2,6,134.11,8,3,0.541980627690379,0,O=C(Nc1nc2cc(NC(=O)C3CCCCC3)ccc2[nH]1)c1ccccc1,CHEMBL485556,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.8999999999999999,Activity in Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,404.45299999999975,3.235000000000002,2,8,97.25,9,4,0.3782608423172447,0,c1ccc(Cn2ncc3cc(Nc4ccncn4)ccc32)cc1,CHEMBL497459,IC50,8.0,nM,8.1,CHEMBL1007322,CHEMBL203,CHEMBL1155952,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,394.4789999999996,2.1111999999999993,2,7,100.51,8,3,0.7029538605742774,0,c1ccc(-c2cn(C3CCNCC3)c3ncncc23)cc1,CHEMBL169920,IC50,500.0,nM,6.3,CHEMBL677878,CHEMBL203,CHEMBL1134003,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C(=O)N1CCC(c2nc(-c3cc4ccccc4[nH]3)c3c(N)nccn23)CC1,403.4899999999996,3.320800000000001,2,5,95.55,5,4,0.5366474349470914,0,c1ccc2[nH]c(-c3nc(C4CCNCC4)n4ccncc34)cc2c1,CHEMBL1762114,IC50,10000.0,nM,,CHEMBL1762895,CHEMBL203,CHEMBL1759853,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C(=O)c1c(-c2ccc3[nH]ncc3c2)nnn1Cc1ccccc1,346.3939999999998,2.5715000000000003,1,5,79.70000000000002,6,4,0.6158161027435856,0,c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1,CHEMBL1996111,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,434.5479999999996,2.7964,2,8,91.21000000000001,7,3,0.6380121763709554,0,c1cc(Nc2ncc3ccn(C4CCCC4)c3n2)ncc1N1CCNCC1,CHEMBL3545110,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.4,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccc(F)cc4F)cc3)c(C(N)=O)c2N)C1,524.5720000000005,3.583000000000001,2,7,119.71,11,3,0.4349184674292033,1,c1ccc(Oc2ccc(-c3ccn(C4CCCNC4)n3)cc2)cc1,CHEMBL4572913,IC50,149.0,nM,6.83,CHEMBL4385485,CHEMBL203,CHEMBL4382291,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,473.50299999999964,3.3756000000000013,1,7,93.17,8,3,0.5714479570238618,0,c1ccc(-c2nn(C3CCCNC3)c3ncncc23)cc1,CHEMBL4101735,IC50,1000.0,nM,6.0,CHEMBL4041413,CHEMBL203,CHEMBL4038351,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccccc3)c3c(N)ncnc32)C1,405.50599999999963,2.3568000000000007,1,7,93.17,8,3,0.6552222368567432,0,c1ccc(-c2nn(C3CCCNC3)c3ncncc23)cc1,CHEMBL4073874,IC50,220.0,nM,6.66,CHEMBL4041413,CHEMBL203,CHEMBL4038351,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C/C=C/C(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1,484.5599999999998,3.2231000000000023,2,6,108.96000000000001,9,4,0.3916801277877009,0,c1ccc(Oc2ccc(-c3cc4[nH]c5c(n4n3)CNCC5)cc2)cc1,CHEMBL3973566,IC50,0.25,nM,,CHEMBL4414895,CHEMBL203,CHEMBL4414549,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(NCCO)c23)C1,361.47099999999966,1.0979999999999996,2,7,81.59,9,2,0.7500919681236058,0,c1ncc2c3c(sc2n1)CNCC3,CHEMBL1271619,IC50,4884.0,nM,5.31,CHEMBL1273341,CHEMBL203,CHEMBL1269003,0.7,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@@H](CO)c4ccccc4)c23)C1,437.56899999999973,2.8393000000000006,2,7,81.59,10,3,0.5534468274713804,0,c1ccc(CNc2ncnc3sc4c(c23)CCNC4)cc1,CHEMBL1271508,IC50,20000.0,nM,,CHEMBL1273342,CHEMBL203,CHEMBL1269003,0.45,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)Cc4ccccc4)c23)C1,451.5959999999997,2.7093000000000007,2,7,81.59,11,3,0.5127730327611663,0,c1ccc(CCNc2ncnc3sc4c(c23)CCNC4)cc1,CHEMBL1271618,IC50,149.0,nM,6.83,CHEMBL1273341,CHEMBL203,CHEMBL1269003,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,437.56899999999973,2.8393000000000006,2,7,81.59,10,3,0.5534468274713804,0,c1ccc(CNc2ncnc3sc4c(c23)CCNC4)cc1,CHEMBL1272276,IC50,70.0,nM,7.16,CHEMBL1273341,CHEMBL203,CHEMBL1269003,0.95,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)C/C=C/C(=O)Nc1cc2c(N3CCc4ccccc43)ncnc2cc1O[C@@H]1CCOC1,459.54999999999967,3.548000000000002,1,7,79.82000000000001,9,3,0.5414632939640436,0,c1ccc2c(c1)CCN2c1ncnc2cc(OC3CCOC3)ccc12,CHEMBL4168254,IC50,5.0,nM,8.3,CHEMBL4155049,CHEMBL203,CHEMBL4152264,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C)C/C=C/C(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccccc4)nc32)c1,441.4949999999998,2.975600000000001,2,8,105.04,9,4,0.42491348852029603,0,O=c1cnc2cnc(Nc3ccccc3)nc2n1-c1ccccc1,CHEMBL2437486,IC50,39.7,nM,7.4,CHEMBL2439334,CHEMBL203,CHEMBL2434822,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,615.7390000000017,3.022000000000001,2,10,128.29,9,3,0.4094623914233721,1,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,CHEMBL592445,Kd,30000.0,nM,,CHEMBL3991696,CHEMBL203,CHEMBL3991601,0.4,Contains aniline substituent; LogP in drug-like range; Aromatic ring count typical
CN(C)CC(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,375.4359999999997,2.3697999999999997,2,6,91.73,8,4,0.5398036755426752,0,c1ccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)cc1,CHEMBL1965631,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)CC(=O)Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,361.4009999999997,3.347200000000001,2,4,78.19,7,4,0.3246043033658934,0,O=C(c1cc2ccccc2[nH]1)c1cc2ccccc2[nH]1,CHEMBL7432,IC50,30000.0,nM,,CHEMBL678295,CHEMBL203,CHEMBL1135728,0.45,MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,406.9139999999996,2.220800000000002,3,5,96.68999999999998,12,2,0.41498189183090506,0,c1ccc(COc2ccccc2)cc1,CHEMBL541307,IC50,3900.0,nM,5.41,CHEMBL677209,CHEMBL203,CHEMBL1128740,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)CCC(=O)c1ccc(OCc2ccccc2)c(O)c1.Cl,335.83099999999956,3.5274000000000023,1,4,49.77,10,2,0.7863822016165214,0,c1ccc(COc2ccccc2)cc1,CHEMBL552860,IC50,360.0,nM,6.44,CHEMBL677209,CHEMBL203,CHEMBL1128740,0.8999999999999999,Activity in Type 1 range; Activity in typical Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical
CN(C)CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,360.3679999999997,2.5784000000000002,2,5,86.8,8,3,0.7055360868955581,0,c1ccc(-c2cc3cn[nH]c3nn2)cc1,CHEMBL41783,Ki,1995.26,nM,,CHEMBL1963766,CHEMBL203,CHEMBL1201862,0.75,Activity in Type 1 range; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)CCCNC(=O)/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,497.39699999999965,3.2666000000000013,2,7,100.11000000000001,12,3,0.3277199471890293,0,c1ccc(Nc2ncnc3cnccc23)cc1,CHEMBL460743,IC50,1.096,nM,8.96,CHEMBL944276,CHEMBL203,CHEMBL1140899,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
CN(C)CCCNC(=O)/C=C/C(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,512.4119999999997,3.117800000000001,2,7,103.35000000000001,12,3,0.33557210322315556,1,c1ccc(Nc2ncnc3cnccc23)cc1,CHEMBL136102,IC50,1.45,nM,8.84,CHEMBL673925,CHEMBL203,CHEMBL1134843,1.0,Activity in Type 1 range; Activity in typical Type 1 range; Contains aniline substituent; MW in Type 1 range; LogP in drug-like range; H-bond features typical of Type 1; Aromatic ring count typical; General kinase inhibitor properties
